refID1,refID2,step,token1,token2,sim,weight,weighted_sim,row_index,col_index
A905307,B951712,2,JENNIFER,ILSHIRE,0.25,0.3333333333333333,0.08333333333333333,0,3
A905307,B951712,3,MIDDLETON,WALSH,0.11111111111111116,0.26666666666666666,0.02962962962962964,1,1
A905307,B961888,0,881605,881605,1.0,0.2,0.2,2,7
A905307,B961888,1,90009,90009,1.0,0.13333333333333333,0.13333333333333333,3,8
A905307,B961888,2,ARIZA,ANASTACIO,0.2222222222222222,0.26666666666666666,0.059259259259259255,1,0
A905307,B961888,3,TOMMY,BOULV,0.19999999999999996,0.3333333333333333,0.06666666666666665,0,4
A905307,B977323,0,881605,881605,1.0,0.19047619047619047,0.19047619047619047,2,7
A905307,B977323,1,90009,90009,1.0,0.09523809523809523,0.09523809523809523,4,8
A905307,B977323,2,CALL,WALSH,0.4,0.14285714285714285,0.05714285714285714,3,1
A905307,B977323,3,RICHARD,ILSHIRE,0.2857142857142857,0.2857142857142857,0.08163265306122448,0,3
A905307,B977323,4,BCHECH,BOULV,0.16666666666666663,0.23809523809523808,0.03968253968253967,1,4
A905488,A949767,0,MCKELVEY,MCKELVEY,1.0,0.21428571428571427,0.21428571428571427,1,0
A905488,A949767,1,529,529,1.0,0.17857142857142858,0.17857142857142858,2,1
A905488,A949767,2,DANIELS,DANIELS,1.0,0.14285714285714285,0.14285714285714285,3,2
A905488,A949767,3,WOODLAND,WOODLAND,1.0,0.10714285714285714,0.10714285714285714,4,3
A905488,A949767,4,95695,95695,1.0,0.07142857142857142,0.07142857142857142,5,4
A905986,A931934,0,STONE,STONE,1.0,0.21428571428571427,0.21428571428571427,1,0
A905986,A931934,1,1936,1936,1.0,0.03571428571428571,0.03571428571428571,6,8
A905986,A931934,2,76112,11J211,0.16666666666666663,0.10714285714285714,0.017857142857142853,4,1
A905986,A931934,3,HSAWNTHA,OAK,0.125,0.25,0.03125,0,2
A906845,A944711,0,COSTA,COSTA,1.0,0.1111111111111111,0.1111111111111111,4,3
A906845,A944711,1,MESA,MESA,1.0,0.08333333333333333,0.08333333333333333,5,4
A906845,A944711,2,CIBOLA,CONCORD,0.2857142857142857,0.1388888888888889,0.03968253968253968,3,2
A906845,A944711,3,PAUL,REGALADO,0.125,0.2222222222222222,0.027777777777777776,0,0
A906845,A957847,0,COSTA,COSTA,1.0,0.1111111111111111,0.1111111111111111,4,4
A906845,A957847,1,MESA,MESA,1.0,0.08333333333333333,0.08333333333333333,5,5
A906845,A957847,2,HORACE,CORNELISSEN,0.2727272727272727,0.19444444444444445,0.053030303030303025,1,1
A906845,A957847,3,CIBOLA,3221MONTANA,0.18181818181818177,0.1388888888888889,0.025252525252525245,3,2
A907384,A909680,0,5314,5314,1.0,0.08888888888888889,0.08888888888888889,5,5
A907384,A909680,1,32247,32247,1.0,0.06666666666666667,0.06666666666666667,6,7
A907384,A909680,2,GRAY,GUY,0.5,0.17777777777777778,0.08888888888888889,1,1
A907384,A909680,3,VONNIE,VALERIE,0.4285714285714286,0.2,0.08571428571428573,0,0
A907384,A909680,4,PLZ,CALL,0.25,0.13333333333333333,0.03333333333333333,3,6
A907384,A926750,0,5314,5314,1.0,0.10714285714285714,0.10714285714285714,4,5
A907384,A926750,1,32247,32247,1.0,0.07142857142857142,0.07142857142857142,5,6
A907384,A926750,2,MEADOWVIEW,VONNIE,0.30000000000000004,0.17857142857142858,0.05357142857142858,2,0
A907384,A926750,3,JARAMILLO,GRAY,0.2222222222222222,0.25,0.05555555555555555,0,1
A907384,A942028,0,5314,5314,1.0,0.08888888888888889,0.08888888888888889,5,5
A907384,A942028,1,32247,32247,1.0,0.06666666666666667,0.06666666666666667,6,7
A907384,A942028,2,PLZ,PAULK,0.4,0.13333333333333333,0.05333333333333334,3,3
A907384,A942028,3,VONNIE,MALONE,0.16666666666666663,0.2,0.033333333333333326,0,1
A907384,A944799,0,5314,5314,1.0,0.07142857142857142,0.07142857142857142,5,5
A907384,A944799,1,32247,32247,1.0,0.03571428571428571,0.03571428571428571,6,6
A907384,A944799,2,MAX,GRAY,0.25,0.25,0.0625,0,1
A907384,A955414,0,32207,32207,1.0,0.1111111111111111,0.1111111111111111,4,4
A907384,A955414,1,5314,5314,1.0,0.08888888888888889,0.08888888888888889,5,5
A907384,A955414,2,32247,32247,1.0,0.06666666666666667,0.06666666666666667,6,6
A907384,A955414,3,VONNIE,LORI,0.33333333333333337,0.2,0.06666666666666668,0,0
A907384,A955414,4,1976,1ST,0.25,0.022222222222222223,0.005555555555555556,8,3
A907384,A955414,5,GRAY,WILMERDING,0.09999999999999998,0.17777777777777778,0.017777777777777774,1,1
A907384,A974034,0,5314,5314,1.0,0.07142857142857142,0.07142857142857142,5,5
A907384,A974034,1,32247,32247,1.0,0.03571428571428571,0.03571428571428571,6,6
A907384,A974034,2,PAULK,PLZ,0.4,0.14285714285714285,0.05714285714285714,3,3
A907384,A974034,3,JANICE,VONNIE,0.33333333333333337,0.25,0.08333333333333334,0,0
A907384,A974034,4,HENDRIX,GRAY,0.1428571428571429,0.21428571428571427,0.030612244897959193,1,1
A907384,A993068,0,5314,5314,1.0,0.08333333333333333,0.08333333333333333,5,5
A907384,A993068,1,32247,32247,1.0,0.05555555555555555,0.05555555555555555,6,6
A907384,A993068,2,MCNEILL,VONNIE,0.2857142857142857,0.19444444444444445,0.05555555555555555,1,0
A907384,A993068,3,CHAPELGATE,PLZ,0.19999999999999996,0.1388888888888889,0.027777777777777773,3,3
A907384,A993068,4,ANTHONY,GRAY,0.1428571428571429,0.2222222222222222,0.03174603174603176,0,1
A907384,A993909,0,5314,5314,1.0,0.08333333333333333,0.08333333333333333,5,5
A907384,A993909,1,32247,32247,1.0,0.05555555555555555,0.05555555555555555,6,6
A907384,A993909,2,MERSEYSIDE,VONNIE,0.19999999999999996,0.1388888888888889,0.027777777777777773,3,0
A907384,A993909,3,MAUREEN,GRAY,0.1428571428571429,0.2222222222222222,0.03174603174603176,0,1
A907384,A993909,4,87F24,22253749,0.125,0.16666666666666666,0.020833333333333332,2,7
A907384,B920758,0,5314,5314,1.0,0.2,0.2,2,5
A907384,B920758,1,32247,32247,1.0,0.13333333333333333,0.13333333333333333,3,6
A907384,B920758,2,BENNETT,VONNIE,0.2857142857142857,0.26666666666666666,0.07619047619047618,1,0
A907424,A915456,0,881605,881605,1.0,0.06666666666666667,0.06666666666666667,6,6
A907424,A915456,1,90009,90009,1.0,0.044444444444444446,0.044444444444444446,7,7
A907424,A915456,2,90027,CA90027,0.7142857142857143,0.08888888888888889,0.0634920634920635,5,4
A907424,A915456,3,ELLEN,SERRANO,0.2857142857142857,0.2,0.05714285714285714,0,3
A907424,A915456,4,RODNEY,JUAN,0.16666666666666663,0.13333333333333333,0.022222222222222216,3,0
A907424,A915456,5,ROBERTS,PALACIOS,0.125,0.17777777777777778,0.022222222222222223,1,1
A907424,A927926,0,881605,881605,1.0,0.10714285714285714,0.10714285714285714,4,6
A907424,A927926,1,90009,90009,1.0,0.07142857142857142,0.07142857142857142,5,7
A907424,A927926,2,9E0026,90027,0.6666666666666667,0.14285714285714285,0.09523809523809525,3,5
A907424,A927926,3,BRADLEY,RODNEY,0.5714285714285714,0.25,0.14285714285714285,0,3
A907424,A927926,4,MICHELTORENA,ELLEN,0.33333333333333337,0.17857142857142858,0.059523809523809534,2,0
A907424,A937401,0,881605,881605,1.0,0.06666666666666667,0.06666666666666667,6,5
A907424,A937401,1,90009,90009,1.0,0.044444444444444446,0.044444444444444446,7,6
A907424,A937401,2,ELLEN,HECTOR,0.16666666666666663,0.2,0.033333333333333326,0,0
A907424,A937401,3,RODNEY,3RD,0.16666666666666663,0.13333333333333333,0.022222222222222216,3,3
A907424,B933568,0,ELLEN,ELLEN,1.0,0.2,0.2,0,0
A907424,B933568,1,ROBERTS,ROBERTS,1.0,0.17777777777777778,0.17777777777777778,1,1
A907424,B933568,2,RODNEY,RANCH,0.33333333333333337,0.13333333333333333,0.044444444444444446,3,4
A907424,B951712,0,881605,881605,1.0,0.2,0.2,2,6
A907424,B951712,1,90009,90009,1.0,0.13333333333333333,0.13333333333333333,3,7
A907424,B951712,2,MIDDLETON,ELLEN,0.33333333333333337,0.26666666666666666,0.08888888888888889,1,0
A907424,B951712,3,JENNIFER,RODNEY,0.25,0.3333333333333333,0.08333333333333333,0,3
A907424,B961888,0,881605,881605,1.0,0.2,0.2,2,6
A907424,B961888,1,90009,90009,1.0,0.13333333333333333,0.13333333333333333,3,7
A907424,B961888,2,TOMMY,RODNEY,0.33333333333333337,0.3333333333333333,0.11111111111111112,0,3
A907424,B977323,0,881605,881605,1.0,0.19047619047619047,0.19047619047619047,2,6
A907424,B977323,1,90009,90009,1.0,0.09523809523809523,0.09523809523809523,4,7
A907424,B977323,2,CALL,ELLEN,0.19999999999999996,0.14285714285714285,0.028571428571428564,3,0
A907424,B977323,3,RICHARD,ROBERTS,0.1428571428571429,0.2857142857142857,0.040816326530612256,0,1
A907771,A931780,0,PATRICIA,PATRICIA,1.0,0.25,0.25,0,0
A907771,A931780,1,THAYER,THAYER,1.0,0.21428571428571427,0.21428571428571427,1,1
A907771,A931780,2,42ND,45236,0.4,0.14285714285714285,0.05714285714285714,3,5
A907771,A931780,3,LANCASTER,GOVERNOR,0.11111111111111116,0.10714285714285714,0.01190476190476191,4,3
A907771,A976349,0,44348,44348,1.0,0.17857142857142858,0.17857142857142858,2,2
A907771,A976349,1,42ND,42ND,1.0,0.14285714285714285,0.14285714285714285,3,3
A907771,A976349,2,LANCASTER,LANCASTER,1.0,0.10714285714285714,0.10714285714285714,4,4
A907771,A976349,3,93536,93536,1.0,0.07142857142857142,0.07142857142857142,5,5
A907771,A976349,4,PATRICIA,TONI,0.25,0.25,0.0625,0,0
A907771,A976349,5,THAYER,HARRELSON,0.2222222222222222,0.21428571428571427,0.047619047619047616,1,1
A907771,B993571,0,LANCASTER,LANCASTER,1.0,0.14285714285714285,0.14285714285714285,3,4
A907771,B993571,1,93536,93536,1.0,0.09523809523809523,0.09523809523809523,4,5
A907771,B993571,2,PAP,PATRICIA,0.25,0.2857142857142857,0.07142857142857142,0,0
A907771,B993571,3,6614507515,42ND,0.09999999999999998,0.047619047619047616,0.004761904761904761,5,3
A908732,A935740,0,GILLIAM,GILLIAM,1.0,0.16363636363636364,0.16363636363636364,1,1
A908732,A935740,1,48TH,48TH,1.0,0.10909090909090909,0.10909090909090909,4,3
A908732,A935740,2,511,511,1.0,0.09090909090909091,0.09090909090909091,5,4
A908732,A935740,3,LAUDERDALE,LAUDERDALE,1.0,0.07272727272727272,0.07272727272727272,6,5
A908732,A935740,4,LAKES,LAKES,1.0,0.05454545454545454,0.05454545454545454,7,6
A908732,A935740,5,33319,33319,1.0,0.03636363636363636,0.03636363636363636,8,7
A908732,A935740,6,23828662,23828662,1.0,0.01818181818181818,0.01818181818181818,9,8
A908732,A935740,7,WILMA,WILLIAM,0.5714285714285714,0.18181818181818182,0.10389610389610389,0,0
A908732,B969144,0,WILMA,WILMA,1.0,0.25,0.25,0,0
A908732,B969144,1,GILLIAM,GILLIAM,1.0,0.21428571428571427,0.21428571428571427,1,1
A908732,B969144,2,CEDAR,LAUDERDALE,0.30000000000000004,0.10714285714285714,0.03214285714285715,4,6
A908732,B969144,3,CALL,LAKES,0.19999999999999996,0.14285714285714285,0.028571428571428564,3,7
A908732,B969144,4,9724607050,48TH,0.09999999999999998,0.03571428571428571,0.0035714285714285704,6,4
A908732,B977526,0,LAUDERDALE,LAUDERDALE,1.0,0.08888888888888889,0.08888888888888889,5,6
A908732,B977526,1,LAKES,LAKES,1.0,0.06666666666666667,0.06666666666666667,6,7
A908732,B977526,2,39TH,48TH,0.5,0.13333333333333333,0.06666666666666667,3,4
A908732,B977526,3,SONIA,GILLIAM,0.2857142857142857,0.2,0.05714285714285714,0,1
A908732,B977526,4,CONTRERAS,NORTHWEST,0.2222222222222222,0.17777777777777778,0.03950617283950617,1,3
A909014,A913345,0,DAVID,DAVID,1.0,0.2857142857142857,0.2857142857142857,0,0
A909014,A913345,1,JERDAN,JERDAN,1.0,0.23809523809523808,0.23809523809523808,1,1
A909028,B918182,0,GARY,GARY,1.0,0.2,0.2,0,0
A909028,B918182,1,ESTRADAGOMEZ,ESTRADAGOMEZ,1.0,0.17777777777777778,0.17777777777777778,1,1
A909028,B918182,2,34611,APT11,0.4,0.044444444444444446,0.017777777777777778,7,5
A909028,B918182,3,CRCLE,AVNUE,0.19999999999999996,0.1111111111111111,0.022222222222222216,4,4
A909028,B918182,4,SILVERSMITHN,FERNANDO,0.16666666666666663,0.13333333333333333,0.022222222222222216,3,6
A909028,B918182,5,BOX3353,138,0.1428571428571429,0.06666666666666667,0.009523809523809526,6,2
A909028,B957929,0,GARY,GARY,1.0,0.25,0.25,0,0
A909028,B957929,1,ESTRADAGOMEZ,ESTRADAGOMEZ,1.0,0.21428571428571427,0.21428571428571427,1,1
A909028,B957929,2,32693,BOX3353,0.1428571428571429,0.07142857142857142,0.010204081632653064,5,6
A909028,B957929,3,HIGHWAY,SILVERSMITHN,0.08333333333333337,0.14285714285714285,0.01190476190476191,3,3
A909151,A966619,0,7361,7361,1.0,0.17857142857142858,0.17857142857142858,2,2
A909151,A966619,1,BOLTEN,BOLTEN,1.0,0.14285714285714285,0.14285714285714285,3,3
A909151,A966619,2,CHARLOTTE,CHARLOTTE,1.0,0.10714285714285714,0.10714285714285714,4,4
A909151,A966619,3,33981,33981,1.0,0.07142857142857142,0.07142857142857142,5,5
A909151,A966619,4,SALEH,CHAVEZ,0.33333333333333337,0.21428571428571427,0.07142857142857144,1,1
A909151,A966619,5,IRMA,DARRIN,0.16666666666666663,0.25,0.04166666666666666,0,0
A909151,A979941,0,IRMA,IRMA,1.0,0.25,0.25,0,0
A909151,A979941,1,SALEH,SALEH,1.0,0.21428571428571427,0.21428571428571427,1,1
A909151,A979941,2,BOLTEN,MONTE,0.5,0.14285714285714285,0.07142857142857142,3,4
A909151,A979941,3,CHARLOTTE,DEL,0.11111111111111116,0.10714285714285714,0.01190476190476191,4,3
A909295,A961284,0,PERRIS,PERRIS,1.0,0.1111111111111111,0.1111111111111111,4,5
A909295,A961284,1,92570,92570,1.0,0.08333333333333333,0.08333333333333333,5,7
A909295,A961284,2,GURVINDER,XOLEANDER,0.4444444444444444,0.2222222222222222,0.09876543209876543,0,3
A909295,A961284,3,ESPERANZA,AVENIDA,0.2222222222222222,0.1388888888888889,0.030864197530864196,3,4
A909295,A961284,4,MONTGOMERY,WILLIAM,0.09999999999999998,0.19444444444444445,0.01944444444444444,1,0
A909295,B989260,0,WILLIAM,WILLIAM,1.0,0.25,0.25,0,0
A909295,B989260,1,VILLARREAL,VILLARREAL,1.0,0.21428571428571427,0.21428571428571427,1,1
A909295,B989260,2,WELAKA,AVENIDA,0.2857142857142857,0.10714285714285714,0.03061224489795918,4,4
A909295,B989260,3,PALMETTO,PERRIS,0.125,0.14285714285714285,0.017857142857142856,3,5
A909296,A944970,0,75224,75224,1.0,0.07272727272727272,0.07272727272727272,6,6
A909296,A944970,1,810892,810892,1.0,0.05454545454545454,0.05454545454545454,7,7
A909296,A944970,2,75381,75381,1.0,0.03636363636363636,0.03636363636363636,8,8
A909296,A944970,3,MARBLE,MANUEL,0.5,0.16363636363636364,0.08181818181818182,1,0
A909296,A944970,4,DALLA,BOULEVARD,0.2222222222222222,0.09090909090909091,0.0202020202020202,5,4
A909296,A944970,5,ETHELE,TAX,0.16666666666666663,0.18181818181818182,0.030303030303030297,0,5
A909296,A944970,6,RIPPLE,KIRBY,0.16666666666666663,0.12727272727272726,0.021212121212121206,3,1
A909296,A952652,0,810892,810892,1.0,0.08333333333333333,0.08333333333333333,5,7
A909296,A952652,1,75381,75381,1.0,0.05555555555555555,0.05555555555555555,6,8
A909296,A952652,2,EDEN,ETHELE,0.33333333333333337,0.19444444444444445,0.06481481481481483,1,0
A909296,A952652,3,DZOVINAR,DALLA,0.25,0.2222222222222222,0.05555555555555555,0,5
A909296,A952652,4,GARLINGHOUSE,MARBLE,0.25,0.1388888888888889,0.034722222222222224,3,1
A909296,A971634,0,810892,810892,1.0,0.10714285714285714,0.10714285714285714,4,7
A909296,A971634,1,75381,75381,1.0,0.07142857142857142,0.07142857142857142,5,8
A909296,A971634,2,LONESOME,ETHELE,0.25,0.21428571428571427,0.05357142857142857,1,0
A909296,A971634,3,DOVE,CREEK,0.19999999999999996,0.17857142857142858,0.035714285714285705,2,4
A909296,B905191,0,ETHELE,ETHELE,1.0,0.25,0.25,0,0
A909296,B905191,1,MARBLE,MARBLE,1.0,0.21428571428571427,0.21428571428571427,1,1
A909296,B905191,2,FALLS,DALLA,0.6,0.10714285714285714,0.06428571428571428,4,5
A909296,B905191,3,WICHITA,RIPPLE,0.1428571428571429,0.14285714285714285,0.020408163265306128,3,3
A909296,B946055,0,ETHELE,ETHELE,1.0,0.2222222222222222,0.2222222222222222,0,0
A909296,B946055,1,MARBLE,MARBLE,1.0,0.19444444444444445,0.19444444444444445,1,1
A909296,B946055,2,BULLARD,DALLA,0.4285714285714286,0.08333333333333333,0.03571428571428571,5,5
A909296,B946055,3,TIMBERLINE,RIPPLE,0.30000000000000004,0.1388888888888889,0.04166666666666667,3,3
A909296,B946055,4,DRIV,CREEK,0.19999999999999996,0.1111111111111111,0.022222222222222216,4,4
A909296,B957361,0,810892,810892,1.0,0.2,0.2,2,7
A909296,B957361,1,75381,75381,1.0,0.13333333333333333,0.13333333333333333,3,8
A909296,B957361,2,LARRY,MARBLE,0.33333333333333337,0.3333333333333333,0.11111111111111112,0,1
A909296,B957361,3,GARCIA,DALLA,0.33333333333333337,0.26666666666666666,0.08888888888888889,1,5
A909296,B974422,0,810892,810892,1.0,0.19047619047619047,0.19047619047619047,2,7
A909296,B974422,1,75381,75381,1.0,0.09523809523809523,0.09523809523809523,4,8
A909296,B974422,2,SALAZAR,DALLA,0.4285714285714286,0.23809523809523808,0.10204081632653061,1,5
A909296,B974422,3,MILDRED,MARBLE,0.2857142857142857,0.2857142857142857,0.08163265306122448,0,1
A909296,B974422,4,TKX,ETHELE,0.16666666666666663,0.14285714285714285,0.0238095238095238,3,0
A909680,A926750,0,5314,5314,1.0,0.10714285714285714,0.10714285714285714,4,5
A909680,A926750,1,32247,32247,1.0,0.07142857142857142,0.07142857142857142,5,7
A909680,A926750,2,JARAMILLO,CALL,0.33333333333333337,0.25,0.08333333333333334,0,6
A909680,A926750,3,MEADOWVIEW,VALERIE,0.30000000000000004,0.17857142857142858,0.05357142857142858,2,0
A909680,A942028,0,5314,5314,1.0,0.08888888888888889,0.08888888888888889,5,5
A909680,A942028,1,CALL,CALL,1.0,0.06666666666666667,0.06666666666666667,6,6
A909680,A942028,2,32247,32247,1.0,0.044444444444444446,0.044444444444444446,7,7
A909680,A942028,3,VALERIE,MALONE,0.4285714285714286,0.2,0.08571428571428573,0,1
A909680,A942028,4,GUY,PAULK,0.19999999999999996,0.17777777777777778,0.03555555555555555,1,3
A909680,A942028,5,EDENFIELD,JAMES,0.11111111111111116,0.13333333333333333,0.01481481481481482,3,0
A909680,A944799,0,5314,5314,1.0,0.07142857142857142,0.07142857142857142,5,5
A909680,A944799,1,32247,32247,1.0,0.03571428571428571,0.03571428571428571,6,7
A909680,A944799,2,MAX,CALL,0.25,0.25,0.0625,0,6
A909680,A944799,3,OXFORD,EDENFIELD,0.2222222222222222,0.14285714285714285,0.031746031746031744,3,3
A909680,A955414,0,5314,5314,1.0,0.08888888888888889,0.08888888888888889,5,5
A909680,A955414,1,32247,32247,1.0,0.044444444444444446,0.044444444444444446,7,6
A909680,A955414,2,VALERIE,LORI,0.4285714285714286,0.2,0.08571428571428573,0,0
A909680,A955414,3,26134977,1ST,0.125,0.022222222222222223,0.002777777777777778,8,3
A909680,A955414,4,EDENFIELD,WILMERDING,0.09999999999999998,0.13333333333333333,0.01333333333333333,3,1
A909680,A974034,0,5314,5314,1.0,0.07142857142857142,0.07142857142857142,5,5
A909680,A974034,1,32247,32247,1.0,0.03571428571428571,0.03571428571428571,6,7
A909680,A974034,2,PAULK,CALL,0.4,0.14285714285714285,0.05714285714285714,3,6
A909680,A974034,3,JANICE,VALERIE,0.2857142857142857,0.25,0.07142857142857142,0,0
A909680,A974034,4,HENDRIX,EDENFIELD,0.2222222222222222,0.21428571428571427,0.047619047619047616,1,3
A909680,A993068,0,5314,5314,1.0,0.08333333333333333,0.08333333333333333,5,5
A909680,A993068,1,32247,32247,1.0,0.05555555555555555,0.05555555555555555,6,7
A909680,A993068,2,MCNEILL,CALL,0.4285714285714286,0.19444444444444445,0.08333333333333334,1,6
A909680,A993068,3,CHAPELGATE,VALERIE,0.30000000000000004,0.1388888888888889,0.04166666666666667,3,0
A909680,A993068,4,ANTHONY,GUY,0.1428571428571429,0.2222222222222222,0.03174603174603176,0,1
A909680,A993909,0,5314,5314,1.0,0.08333333333333333,0.08333333333333333,5,5
A909680,A993909,1,32247,32247,1.0,0.05555555555555555,0.05555555555555555,6,7
A909680,A993909,2,MERSEYSIDE,VALERIE,0.30000000000000004,0.1388888888888889,0.04166666666666667,3,0
A909680,A993909,3,FERGUSON,GUY,0.25,0.19444444444444445,0.04861111111111111,1,1
A909680,A993909,4,87F24,7395,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,2
A909680,A993909,5,MAUREEN,CALL,0.1428571428571429,0.2222222222222222,0.03174603174603176,0,6
A909680,B920758,0,5314,5314,1.0,0.2,0.2,2,5
A909680,B920758,1,32247,32247,1.0,0.13333333333333333,0.13333333333333333,3,7
A909680,B920758,2,BENNETT,EDENFIELD,0.33333333333333337,0.26666666666666666,0.08888888888888889,1,3
A909680,B920758,3,JOSEPH,VALERIE,0.1428571428571429,0.3333333333333333,0.04761904761904763,0,0
A910260,A983520,0,PAZZI,PAZZI,1.0,0.2857142857142857,0.2857142857142857,0,1
A910260,A983520,1,026070201,026070201,1.0,0.047619047619047616,0.047619047619047616,5,6
A910260,A983520,2,CANOGA,CHARLEEN,0.25,0.14285714285714285,0.03571428571428571,3,0
A910260,A983520,3,SOTO,HICKORY,0.1428571428571429,0.19047619047619047,0.027210884353741503,2,3
A910414,A955414,0,111,111,1.0,0.16666666666666666,0.16666666666666666,2,2
A910414,A955414,1,1ST,1ST,1.0,0.1388888888888889,0.1388888888888889,3,3
A910414,A955414,2,32247,32247,1.0,0.05555555555555555,0.05555555555555555,6,6
A910414,A955414,3,5E314,5314,0.8,0.08333333333333333,0.06666666666666667,5,5
A910414,A955414,4,MANNY,WILMERDING,0.19999999999999996,0.2222222222222222,0.04444444444444443,0,1
A910414,A955414,5,MULLIS,LORI,0.16666666666666663,0.19444444444444445,0.0324074074074074,1,0
A911648,A919603,0,BEN,BEN,1.0,0.21428571428571427,0.21428571428571427,1,1
A911648,A919603,1,FALL,FALL,1.0,0.17857142857142858,0.17857142857142858,2,2
A911648,A919603,2,RODEAR,RODEAR,1.0,0.10714285714285714,0.10714285714285714,4,4
